NAME;PERIOD;TRADEDATE;TIME;OPEN;HIGH;LOW;CLOSE;YIELD;MICEXINDEXCF
RTSI,60,130315,18:00,833.08,836.23,830.99,833.57,0,0
RTSI,60,160315,10:00,823.76,830.86,819.71,827.32,0,0
RTSI,60,160315,11:00,827.32,828.38,820.15,821.64,0,0
RTSI,60,160315,12:00,821.68,826.63,819.29,825.24,0,0
RTSI,60,160315,13:00,825.24,825.47,818.27,819.85,0,0
RTSI,60,160315,14:00,819.85,820.41,815.41,816.02,0,0
RTSI,60,160315,15:00,816.04,828.14,814.62,826.42,0,0
RTSI,60,160315,16:00,826.4,826.4,819.52,821.61,0,0
RTSI,60,160315,17:00,821.59,824.07,811.95,812.01,0,0
RTSI,60,160315,18:00,811.97,815.48,811.41,812.88,0,0
RTSI,60,170315,10:00,820.17,827.81,820.17,826.53,0,0
RTSI,60,170315,11:00,826.71,831.48,823.01,826.71,0,0
RTSI,60,170315,12:00,826.67,830.07,825.57,826.57,0,0
RTSI,60,170315,13:00,826.62,826.7,821.47,825.12,0,0
RTSI,60,170315,14:00,825.13,826.89,816.66,818.97,0,0
RTSI,60,170315,15:00,818.99,821,816.94,818.1,0,0
RTSI,60,170315,16:00,818.19,821.56,817.21,821.08,0,0
RTSI,60,170315,17:00,821.08,825.3,821.05,821.07,0,0
RTSI,60,170315,18:00,821.07,824.68,819.32,822.76,0,0
RTSI,60,180315,10:00,826.54,832.86,826.54,829.93,0,0
RTSI,60,180315,11:00,829.28,833.9,828.37,832.95,0,0
RTSI,60,180315,12:00,832.97,843.83,831.42,843.62,0,0
RTSI,60,180315,13:00,843.35,845.96,840.58,841.26,0,0
RTSI,60,180315,14:00,841.24,843.35,838.36,841.31,0,0
RTSI,60,180315,15:00,841.3,841.82,837.56,839.39,0,0
RTSI,60,180315,16:00,839.34,839.8,835.38,839.64,0,0
RTSI,60,180315,17:00,839.59,840.69,835.08,835.7,0,0
RTSI,60,180315,18:00,835.69,841.05,834.63,841.05,0,0
RTSI,60,190315,10:00,872.9,874.12,862.66,862.83,0,0
RTSI,60,190315,11:00,862.85,863.74,857.67,863.46,0,0
RTSI,60,190315,12:00,863.45,866.66,862.73,864,0,0
RTSI,60,190315,13:00,863.96,864.46,858.93,858.95,0,0
RTSI,60,190315,14:00,858.96,859.47,856.58,858.82,0,0
RTSI,60,190315,15:00,858.84,859.13,850.46,852.78,0,0
RTSI,60,190315,16:00,852.78,853.76,847.93,849.68,0,0
RTSI,60,190315,17:00,849.67,849.67,843.4,846.87,0,0
RTSI,60,190315,18:00,846.85,852.38,845.18,847.99,0,0
RTSI,60,200315,10:00,843.36,847.35,839.48,844.61,0,0
RTSI,60,200315,11:00,844.66,852.64,844.11,849.96,0,0
RTSI,60,200315,12:00,849.93,850.38,844.18,844.7,0,0
RTSI,60,200315,13:00,844.7,848.71,842.53,844.74,0,0
RTSI,60,200315,14:00,844.82,849.67,839.26,848.71,0,0
RTSI,60,200315,15:00,848.74,850.46,844.82,849.35,0,0
RTSI,60,200315,16:00,849.36,858.36,848.06,858.09,0,0
RTSI,60,200315,17:00,858.15,864.15,857.93,861.38,0,0
RTSI,60,200315,18:00,861.4,868.32,858.25,862.14,0,0
RTSI,60,230315,10:00,868.56,871.87,862.12,863.48,0,0
RTSI,60,230315,11:00,863.59,864.58,854.79,857.77,0,0
RTSI,60,230315,12:00,857.74,863.31,855.09,855.11,0,0
RTSI,60,230315,13:00,855.1,862.47,853.92,862.3,0,0
RTSI,60,230315,14:00,862.32,867.39,858.91,863.6,0,0
RTSI,60,230315,15:00,863.6,865.63,862.5,864.22,0,0
RTSI,60,230315,16:00,864.22,866.83,861.48,865.59,0,0
RTSI,60,230315,17:00,865.57,867.3,858.36,858.36,0,0
RTSI,60,230315,18:00,858.4,859.34,855.57,859.14,0,0
RTSI,60,240315,10:00,860.04,860.25,851.88,854.81,0,0
RTSI,60,240315,11:00,854.81,864.95,852.85,864.28,0,0
RTSI,60,240315,12:00,864.28,876.81,864.24,875.66,0,0
RTSI,60,240315,13:00,875.67,878.47,873.28,876.24,0,0
RTSI,60,240315,14:00,876.25,882.17,875.69,876.31,0,0
RTSI,60,240315,15:00,876.27,880.54,875.23,878.81,0,0
RTSI,60,240315,16:00,878.81,878.92,873.95,874.98,0,0
RTSI,60,240315,17:00,875.04,882.5,874.91,882.37,0,0
RTSI,60,240315,18:00,882.16,882.98,876.82,880.28,0,0
RTSI,60,250315,10:00,883.11,892.45,879.42,891.67,0,0
RTSI,60,250315,11:00,891.65,897.01,890.95,894.9,0,0
RTSI,60,250315,12:00,894.89,895.07,891.38,892.3,0,0
RTSI,60,250315,13:00,892.3,893.16,890.43,891.55,0,0
RTSI,60,250315,14:00,891.53,891.59,883.82,889.05,0,0
RTSI,60,250315,15:00,889.03,889.17,884,886.74,0,0
RTSI,60,250315,16:00,886.69,894.87,885.65,894.17,0,0
RTSI,60,250315,17:00,894.2,895.64,882.86,885.54,0,0
RTSI,60,250315,18:00,885.5,885.96,877.37,882.07,0,0
RTSI,60,260315,10:00,890.27,911.35,890.27,909.39,0,0
RTSI,60,260315,11:00,909.39,909.85,898.46,900.15,0,0
RTSI,60,260315,12:00,900.2,902.42,892.76,897.18,0,0
RTSI,60,260315,13:00,897.25,898.35,891.8,892.41,0,0
RTSI,60,260315,14:00,892.41,896.12,887.49,893.03,0,0
RTSI,60,260315,15:00,893.01,893.01,878.93,880.04,0,0
RTSI,60,260315,16:00,880.04,882.29,872.15,872.35,0,0
RTSI,60,260315,17:00,872.37,873.14,867.57,872.13,0,0
RTSI,60,260315,18:00,872,872.11,867.39,868.62,0,0
RTSI,60,270315,10:00,870.28,871.49,859.99,864.83,0,0
RTSI,60,270315,11:00,864.85,869.64,862.91,868.9,0,0
RTSI,60,270315,12:00,869.03,871.81,862.63,862.82,0,0
RTSI,60,270315,13:00,862.71,865.25,860.67,861.59,0,0
RTSI,60,270315,14:00,861.61,868.44,861.55,868.17,0,0
RTSI,60,270315,15:00,868.18,869.78,864.75,869.06,0,0
RTSI,60,270315,16:00,869.02,870.82,861.96,861.96,0,0
RTSI,60,270315,17:00,861.7,863.84,860.32,862.79,0,0
RTSI,60,270315,18:00,862.74,863.46,856.44,856.44,0,0
RTSI,60,300315,10:00,855.61,859.78,851.17,859.78,0,0
RTSI,60,300315,11:00,859.76,867.58,858.52,867.45,0,0
RTSI,60,300315,12:00,867.41,872.81,867.41,869.75,0,0
RTSI,60,300315,13:00,869.77,870.65,867.84,868.27,0,0
RTSI,60,300315,14:00,868.29,871.2,867.62,868.16,0,0
RTSI,60,300315,15:00,868.15,874.34,868.15,870.23,0,0
RTSI,60,300315,16:00,870.27,878.97,868.47,877.92,0,0
RTSI,60,300315,17:00,877.9,879.08,875.63,877.61,0,0
RTSI,60,300315,18:00,877.61,880.5,876.85,878.94,0,0
RTSI,60,310315,10:00,881.12,888.44,876.34,887.7,0,0
RTSI,60,310315,11:00,888.03,888.09,878.32,878.86,0,0
RTSI,60,310315,12:00,878.87,882.81,876,878.42,0,0
RTSI,60,310315,13:00,878.4,878.4,871.86,873.55,0,0
RTSI,60,310315,14:00,873.49,876.71,871.33,875.2,0,0
RTSI,60,310315,15:00,875.19,878.46,873.8,877.87,0,0
RTSI,60,310315,16:00,877.88,880.29,874.34,874.73,0,0
RTSI,60,310315,17:00,874.73,879.69,874.32,878.39,0,0
RTSI,60,310315,18:00,878.42,880.42,876.51,880.42,0,0
RTSI,60,010415,10:00,876.29,881.56,872.03,877.85,0,0
RTSI,60,010415,11:00,877.99,882.81,875.18,882.58,0,0
RTSI,60,010415,12:00,882.58,892.96,880.57,892.84,0,0
RTSI,60,010415,13:00,892.82,897.24,890.24,896.85,0,0
RTSI,60,010415,14:00,896.85,903.65,896.15,898.45,0,0
RTSI,60,010415,15:00,898.44,901.29,896.18,898.77,0,0
RTSI,60,010415,16:00,898.86,902.37,895.31,895.71,0,0
RTSI,60,010415,17:00,895.74,902.93,894.78,902.2,0,0
RTSI,60,010415,18:00,902.16,910.41,900.53,910.41,0,0
RTSI,60,020415,10:00,908.38,919.96,908.16,918.45,0,0
RTSI,60,020415,11:00,918.19,926.41,916.64,924.24,0,0
RTSI,60,020415,12:00,924.12,925.57,920.31,924.41,0,0
RTSI,60,020415,13:00,924.41,926.6,919.15,921.05,0,0
RTSI,60,020415,14:00,921.11,921.74,916.94,920.68,0,0
RTSI,60,020415,15:00,920.67,930.15,920.67,927.8,0,0
RTSI,60,020415,16:00,927.81,931.56,926.11,931.33,0,0
RTSI,60,020415,17:00,931.33,934.64,930.81,933.87,0,0
RTSI,60,020415,18:00,933.86,935.28,929.83,933.58,0,0
RTSI,60,030415,10:00,935.49,943.39,930.67,931.43,0,0
RTSI,60,030415,11:00,931.43,933.94,931.28,931.86,0,0
RTSI,60,030415,12:00,931.86,932.04,927.2,928.26,0,0
RTSI,60,030415,13:00,928.32,928.54,925.79,926.89,0,0
RTSI,60,030415,14:00,926.88,934.88,926.27,932.77,0,0
RTSI,60,030415,15:00,932.85,941.82,930.5,941.48,0,0
RTSI,60,030415,16:00,941.48,941.75,933,935.37,0,0
RTSI,60,030415,17:00,935.29,937.11,929.71,930.03,0,0
RTSI,60,030415,18:00,930.02,932.03,929.71,930.12,0,0
RTSI,60,060415,10:00,934.3,949.24,934.3,946.15,0,0
RTSI,60,060415,11:00,946.16,946.49,939.85,943.75,0,0
RTSI,60,060415,12:00,943.8,947.46,940.1,940.1,0,0
RTSI,60,060415,13:00,940.02,940.77,938.06,938.78,0,0
RTSI,60,060415,14:00,938.78,951.09,938.75,949.15,0,0
RTSI,60,060415,15:00,949.15,952.82,947.27,952.16,0,0
RTSI,60,060415,16:00,952.19,959.71,951.44,958.4,0,0
RTSI,60,060415,17:00,958.41,964.01,958.39,963.74,0,0
RTSI,60,060415,18:00,963.79,971.08,963.38,971.08,0,0
RTSI,60,070415,10:00,967.5,973.89,962.54,966.21,0,0
RTSI,60,070415,11:00,966.25,966.25,955.06,959.43,0,0
RTSI,60,070415,12:00,959.46,964.94,958.05,964.8,0,0
RTSI,60,070415,13:00,964.81,968.6,963.75,964.16,0,0
RTSI,60,070415,14:00,964.15,969.14,963.75,967.16,0,0
RTSI,60,070415,15:00,967.1,971.29,966.6,967.78,0,0
RTSI,60,070415,16:00,967.76,975.32,962.83,963.1,0,0
RTSI,60,070415,17:00,963.05,971.63,961.04,971.38,0,0
RTSI,60,070415,18:00,971.41,974.04,968.04,971.24,0,0
RTSI,60,080415,10:00,969.44,982.08,968.1,981.28,0,0
RTSI,60,080415,11:00,981.28,991.06,980.62,984.52,0,0
RTSI,60,080415,12:00,984.53,985.97,978.91,979.91,0,0
RTSI,60,080415,13:00,979.93,982.67,974.83,982.5,0,0
RTSI,60,080415,14:00,982.57,984.45,980.53,982.11,0,0
RTSI,60,080415,15:00,982.19,982.85,979.94,982.52,0,0
RTSI,60,080415,16:00,982.54,986.39,980.68,984.52,0,0
RTSI,60,080415,17:00,984.51,986.05,976.67,978.22,0,0
RTSI,60,080415,18:00,978.22,988.3,977.78,988.3,0,0
RTSI,60,090415,10:00,987.16,1003.65,985.73,994.43,0,0
RTSI,60,090415,11:00,994.43,994.64,988.39,988.56,0,0
RTSI,60,090415,12:00,988.5,996.67,986.79,996.29,0,0
RTSI,60,090415,13:00,996.35,1000.49,993.47,999.94,0,0
RTSI,60,090415,14:00,999.99,1005.11,999.99,1005.09,0,0
RTSI,60,090415,15:00,1005.09,1008.4,1001.51,1002.26,0,0
RTSI,60,090415,16:00,1002.24,1006.28,999.9,1001.45,0,0
RTSI,60,090415,17:00,1001.55,1002.28,991.85,997.3,0,0
RTSI,60,090415,18:00,997.3,1004.57,996.33,1003.42,0,0
RTSI,60,100415,10:00,1011.69,1034.36,1011.69,1028.91,0,0
RTSI,60,100415,11:00,1028.84,1031.79,1018.38,1022.2,0,0
RTSI,60,100415,12:00,1022.23,1023.51,1017.57,1021.96,0,0
RTSI,60,100415,13:00,1021.83,1026.46,1015.37,1015.81,0,0
RTSI,60,100415,14:00,1015.8,1017.87,1003.86,1012.9,0,0
RTSI,60,100415,15:00,1012.9,1012.95,995.36,995.89,0,0
RTSI,60,100415,16:00,995.46,1005.76,988.01,1000.91,0,0
RTSI,60,100415,17:00,1000.52,1001.81,995.2,1000.04,0,0
RTSI,60,100415,18:00,1000.03,1002.97,997.54,999.38,0,0
RTSI,60,130415,10:00,981.01,1009.41,981.01,1001.93,0,0
RTSI,60,130415,11:00,1001.83,1009.67,1001.01,1009.67,0,0
RTSI,60,130415,12:00,1009.4,1013.41,1006.56,1009.17,0,0
RTSI,60,130415,13:00,1009.17,1014.43,1008.33,1012.96,0,0
RTSI,60,130415,14:00,1012.99,1017.54,1011.2,1016.89,0,0
RTSI,60,130415,15:00,1016.89,1018.52,1006.2,1008.02,0,0
RTSI,60,130415,16:00,1008.04,1012.61,1000.81,1005.81,0,0
RTSI,60,130415,17:00,1005.81,1006.27,1002.57,1004.68,0,0
RTSI,60,130415,18:00,1004.69,1007.45,997.63,1004.62,0,0
